DateTime,City,Noise_Level_dB,Traffic_Count,temperature,wind_speed,precipitation,humidity,pm25
2024-01-14 05:00:00,Cairo,58.1,72,10.1,7.9,0.0,94.0,4.2
2024-01-14 06:00:00,Cairo,72.3,574,9.5,7.0,0.0,95.0,12.8
2024-01-14 07:00:00,Cairo,73.6,1460,9.2,5.5,0.0,95.0,27.8
2024-01-14 08:00:00,Cairo,74.3,1117,11.4,6.5,0.0,86.0,21.0
2024-01-14 09:00:00,Cairo,72.8,1500,13.9,3.9,0.0,73.0,25.2
2024-01-14 10:00:00,Cairo,65.6,644,16.4,4.0,0.0,62.0,11.8
2024-01-14 11:00:00,Cairo,68.9,740,18.2,7.6,0.0,49.0,12.2
2024-01-14 12:00:00,Cairo,69.7,716,19.4,10.2,0.0,41.0,12.0
2024-01-14 13:00:00,Cairo,68.4,844,20.0,11.8,0.0,36.0,13.6
2024-01-14 14:00:00,Cairo,68.6,557,20.3,12.3,0.0,33.0,10.0
2024-01-14 15:00:00,Cairo,70.0,936,19.8,10.2,0.0,36.0,14.7
2024-01-14 16:00:00,Cairo,70.0,1699,19.0,12.0,0.0,36.0,24.2
2024-01-14 17:00:00,Cairo,72.8,1247,17.6,9.0,0.0,41.0,18.6
2024-01-14 18:00:00,Cairo,71.3,1507,15.4,6.4,0.0,48.0,21.8
2024-01-14 19:00:00,Cairo,71.2,1250,15.3,12.4,0.0,53.0,19.0
2024-01-14 20:00:00,Cairo,67.8,665,14.1,6.5,0.0,61.0,12.0
2024-01-14 21:00:00,Cairo,69.2,550,12.1,8.9,0.0,71.0,11.0
2024-01-14 22:00:00,Cairo,66.8,722,11.2,9.6,0.0,77.0,14.0
2024-01-14 23:00:00,Cairo,68.1,617,12.1,6.5,0.0,75.0,12.3
2024-01-15 00:00:00,Cairo,64.7,113,12.2,5.4,0.0,76.0,4.7
2024-01-15 01:00:00,Cairo,66.9,324,11.5,5.1,0.0,81.0,8.1
2024-01-15 02:00:00,Cairo,68.5,390,11.0,3.8,0.0,84.0,9.2
2024-01-15 03:00:00,Cairo,65.2,260,9.1,5.9,0.0,85.0,7.2
2024-01-15 04:00:00,Cairo,66.1,82,8.7,7.0,0.0,90.0,4.4
2024-01-15 05:00:00,Cairo,69.0,295,8.4,9.7,0.0,91.0,7.9
2024-01-15 06:00:00,Cairo,72.4,666,8.6,9.5,0.0,89.0,13.9
2024-01-15 07:00:00,Cairo,78.1,2766,9.1,8.3,0.0,87.0,47.8
2024-01-15 08:00:00,Cairo,76.8,2151,10.9,5.8,0.0,78.0,35.9
2024-01-15 09:00:00,Cairo,77.1,1846,13.7,3.0,0.0,65.0,28.8
2024-01-15 10:00:00,Cairo,76.9,1029,16.3,5.0,0.0,54.0,16.3
2024-01-15 11:00:00,Cairo,74.9,1488,18.0,5.5,0.0,45.0,21.6
2024-01-15 12:00:00,Cairo,75.1,1173,19.2,6.8,0.0,39.0,17.7
2024-01-15 13:00:00,Cairo,70.5,1089,20.0,8.7,0.0,35.0,16.6
2024-01-15 14:00:00,Cairo,78.1,1227,20.1,9.4,0.0,33.0,18.3
2024-01-15 15:00:00,Cairo,76.2,1120,19.6,9.3,0.0,33.0,17.0
2024-01-15 16:00:00,Cairo,79.6,2101,19.0,9.1,0.0,34.0,29.3
2024-01-15 17:00:00,Cairo,78.8,1888,17.4,5.1,0.0,38.0,26.6
2024-01-15 18:00:00,Cairo,79.0,1962,14.6,9.0,0.0,46.0,27.5
2024-01-15 19:00:00,Cairo,77.1,1955,13.9,7.1,0.0,48.0,27.4
2024-01-15 20:00:00,Cairo,75.6,870,13.0,6.6,0.0,52.0,14.0
2024-01-15 21:00:00,Cairo,71.0,814,11.6,8.7,0.0,58.0,13.8
2024-01-15 22:00:00,Cairo,75.3,1014,11.5,7.9,0.0,59.0,16.6
2024-01-15 23:00:00,Cairo,72.5,700,10.1,5.5,0.0,66.0,12.9
2024-01-16 00:00:00,Cairo,66.7,357,9.4,5.0,0.0,71.0,8.2
2024-01-16 01:00:00,Cairo,68.2,70,8.9,5.8,0.0,74.0,4.0
2024-01-16 02:00:00,Cairo,66.9,358,8.1,7.8,0.0,77.0,8.4
2024-01-16 03:00:00,Cairo,67.8,221,9.6,7.9,0.0,67.0,6.1
2024-01-16 04:00:00,Cairo,67.0,77,10.5,6.3,0.0,63.0,4.1
2024-01-16 05:00:00,Cairo,67.6,235,10.2,5.0,0.0,64.0,6.3
2024-01-16 06:00:00,Cairo,73.9,907,10.1,4.7,0.0,64.0,15.6
2024-01-16 07:00:00,Cairo,73.4,2115,7.5,5.7,0.0,76.0,34.9
2024-01-16 08:00:00,Cairo,74.7,2658,10.4,6.7,0.0,63.0,39.7
2024-01-16 09:00:00,Cairo,75.1,2333,13.4,5.9,0.0,50.0,32.2
2024-01-16 10:00:00,Cairo,72.5,1139,15.9,6.5,0.0,41.0,17.2
2024-01-16 11:00:00,Cairo,74.9,1334,17.7,6.4,0.0,35.0,19.7
2024-01-16 12:00:00,Cairo,72.5,1297,18.9,9.2,0.0,32.0,19.2
2024-01-16 13:00:00,Cairo,77.2,1061,19.4,11.4,0.0,29.0,16.3
2024-01-16 14:00:00,Cairo,71.2,1076,19.5,11.2,0.0,28.0,16.4
2024-01-16 15:00:00,Cairo,69.3,944,19.5,10.6,0.0,31.0,14.8
2024-01-16 16:00:00,Cairo,78.1,2650,19.0,8.9,0.0,30.0,36.1
2024-01-16 17:00:00,Cairo,79.6,2011,17.1,4.7,0.0,33.0,28.1
2024-01-16 18:00:00,Cairo,76.4,2043,14.4,9.0,0.0,39.0,28.5
2024-01-16 19:00:00,Cairo,76.9,2542,13.9,7.5,0.0,41.0,34.8
2024-01-16 20:00:00,Cairo,76.4,849,11.8,7.6,0.0,50.0,13.6
2024-01-16 21:00:00,Cairo,75.7,898,11.4,6.8,0.0,55.0,14.7
2024-01-16 22:00:00,Cairo,75.0,993,10.6,9.6,0.0,58.0,16.2
2024-01-16 23:00:00,Cairo,69.2,1097,9.9,10.2,0.0,62.0,18.0
2024-01-17 00:00:00,Cairo,67.9,182,10.4,6.9,0.0,60.0,5.5
2024-01-17 01:00:00,Cairo,67.4,386,10.1,6.1,0.0,61.0,8.2
2024-01-17 02:00:00,Cairo,65.2,327,9.1,6.8,0.0,67.0,7.6
2024-01-17 03:00:00,Cairo,68.9,382,9.2,5.8,0.0,64.0,8.3
2024-01-17 04:00:00,Cairo,65.6,190,8.8,6.2,0.0,66.0,5.7
2024-01-17 05:00:00,Cairo,70.1,396,7.5,8.0,0.0,73.0,8.9
2024-01-17 06:00:00,Cairo,74.1,785,7.8,5.9,0.0,71.0,14.5
2024-01-17 07:00:00,Cairo,76.4,2679,8.0,5.9,0.0,70.0,41.8
2024-01-17 08:00:00,Cairo,78.4,2745,10.4,9.9,0.0,59.0,39.8
2024-01-17 09:00:00,Cairo,77.7,2296,13.8,8.8,0.0,46.0,31.7
2024-01-17 10:00:00,Cairo,74.0,926,16.9,7.9,0.0,36.0,14.6
2024-01-17 11:00:00,Cairo,75.5,894,19.1,6.1,0.0,30.0,14.2
2024-01-17 12:00:00,Cairo,77.4,1174,20.8,6.6,0.0,26.0,17.7
2024-01-17 13:00:00,Cairo,72.2,1219,21.8,6.9,0.0,23.0,18.2
2024-01-17 14:00:00,Cairo,75.0,1442,22.4,7.6,0.0,21.0,21.0
2024-01-17 15:00:00,Cairo,70.6,1104,22.6,9.1,0.0,21.0,16.8
2024-01-17 16:00:00,Cairo,76.6,2024,22.0,8.9,0.0,22.0,28.3
2024-01-17 17:00:00,Cairo,78.4,2209,19.0,7.2,0.0,27.0,30.6
2024-01-17 18:00:00,Cairo,76.2,2394,16.1,8.7,0.0,34.0,32.9
2024-01-17 19:00:00,Cairo,81.2,2723,15.1,8.0,0.0,38.0,37.0
2024-01-17 20:00:00,Cairo,73.0,637,13.9,8.3,0.0,41.0,11.0
2024-01-17 21:00:00,Cairo,75.4,754,12.9,9.8,0.0,45.0,12.4
2024-01-17 22:00:00,Cairo,72.2,1017,13.0,9.1,0.0,44.0,15.7
2024-01-17 23:00:00,Cairo,72.4,915,14.2,5.2,0.0,41.0,14.4
2024-01-18 00:00:00,Cairo,63.7,341,13.6,3.7,0.0,43.0,7.3
2024-01-18 01:00:00,Cairo,67.3,389,12.7,4.0,0.0,47.0,7.9
2024-01-18 02:00:00,Cairo,66.9,327,11.9,3.1,0.0,50.0,7.1
2024-01-18 03:00:00,Cairo,65.4,191,11.7,4.7,0.0,50.0,5.4
2024-01-18 04:00:00,Cairo,64.7,403,11.2,3.1,0.0,52.0,8.1
2024-01-18 05:00:00,Cairo,66.9,392,9.4,4.3,0.0,60.0,8.3
2024-01-18 06:00:00,Cairo,75.5,1069,8.3,4.8,0.0,66.0,18.1
2024-01-18 07:00:00,Cairo,77.4,2255,7.8,4.8,0.0,69.0,35.5
2024-01-18 08:00:00,Cairo,77.7,2045,10.4,2.3,0.0,58.0,30.2
2024-01-18 09:00:00,Cairo,79.0,1699,14.8,1.8,0.0,43.0,24.2
2024-01-18 10:00:00,Cairo,75.6,1243,17.9,0.8,0.0,38.0,18.5
2024-01-18 11:00:00,Cairo,70.2,950,20.1,0.4,0.0,37.0,14.9
2024-01-18 12:00:00,Cairo,75.9,1388,21.6,1.1,0.0,31.0,20.4
2024-01-18 13:00:00,Cairo,74.4,1380,22.6,2.2,0.0,29.0,20.2
2024-01-18 14:00:00,Cairo,76.9,1143,23.1,2.9,0.0,28.0,17.3
2024-01-18 15:00:00,Cairo,72.7,991,23.2,2.7,0.0,27.0,15.4
2024-01-18 16:00:00,Cairo,78.6,1747,22.8,3.3,0.0,29.0,24.8
2024-01-18 17:00:00,Cairo,79.7,2132,20.3,6.1,0.0,34.0,29.6
2024-01-18 18:00:00,Cairo,77.6,2140,17.2,10.0,0.0,44.0,29.8
2024-01-18 19:00:00,Cairo,76.1,1688,16.4,8.0,0.0,51.0,24.3
2024-01-18 20:00:00,Cairo,75.6,873,14.9,11.2,0.0,60.0,14.8
2024-01-18 21:00:00,Cairo,71.4,1057,16.7,5.7,0.0,56.0,16.8
2024-01-18 22:00:00,Cairo,75.9,947,16.3,3.9,0.0,57.0,15.5
2024-01-18 23:00:00,Cairo,72.8,579,13.6,8.2,0.0,70.0,11.4
2024-01-19 00:00:00,Cairo,70.6,371,12.2,8.4,0.0,81.0,8.8
2024-01-19 01:00:00,Cairo,66.7,172,11.7,7.4,0.0,87.0,5.8
2024-01-19 02:00:00,Cairo,68.4,261,11.4,7.1,0.0,92.0,7.4
2024-01-19 03:00:00,Cairo,67.6,341,10.8,6.9,0.0,94.0,8.8
2024-01-19 04:00:00,Cairo,69.2,330,10.7,6.9,0.0,98.0,8.7
2024-01-19 05:00:00,Cairo,68.4,351,11.3,4.2,0.0,98.0,9.1
2024-01-19 06:00:00,Cairo,74.9,908,11.1,3.6,0.0,99.0,18.8
2024-01-19 07:00:00,Cairo,76.1,1773,11.1,1.1,0.0,99.0,33.9
2024-01-19 08:00:00,Cairo,77.0,1915,12.1,0.8,0.0,93.0,35.2
2024-01-19 09:00:00,Cairo,75.9,2321,15.4,1.1,0.0,73.0,37.4
2024-01-19 10:00:00,Cairo,71.4,1037,18.9,1.1,0.0,52.0,16.2
2024-01-19 11:00:00,Cairo,76.2,1479,21.5,0.8,0.0,39.0,21.5
2024-01-19 12:00:00,Cairo,71.2,1442,22.8,2.2,0.0,35.0,21.0
2024-01-19 13:00:00,Cairo,74.9,1090,23.6,3.9,0.0,33.0,16.6
2024-01-19 14:00:00,Cairo,73.4,1531,24.0,4.7,0.0,32.0,22.1
2024-01-19 15:00:00,Cairo,74.3,1043,23.9,4.2,0.0,33.0,16.0
2024-01-19 16:00:00,Cairo,76.7,2423,23.5,8.0,0.0,34.0,33.3
2024-01-19 17:00:00,Cairo,80.1,2261,21.5,8.4,0.0,39.0,31.3
2024-01-19 18:00:00,Cairo,77.0,2759,19.1,7.1,0.0,46.0,37.5
2024-01-19 19:00:00,Cairo,77.7,1790,17.7,7.0,0.0,50.0,25.4
2024-01-19 20:00:00,Cairo,74.6,782,15.9,8.6,0.0,57.0,13.3
2024-01-19 21:00:00,Cairo,71.3,1090,15.7,8.8,0.0,59.0,17.6
2024-01-19 22:00:00,Cairo,73.8,781,16.8,5.1,0.0,55.0,13.2
2024-01-19 23:00:00,Cairo,72.1,861,14.1,4.2,0.0,65.0,15.1
2024-01-20 00:00:00,Cairo,60.8,89,12.6,6.2,0.0,71.0,4.3
2024-01-20 01:00:00,Cairo,65.2,261,12.1,5.2,0.0,74.0,6.9
2024-01-20 02:00:00,Cairo,60.2,100,10.8,5.8,0.0,82.0,4.6
2024-01-20 03:00:00,Cairo,62.6,121,14.3,4.0,0.0,65.0,4.7
2024-01-20 04:00:00,Cairo,65.2,134,11.9,4.7,0.0,76.0,5.0
2024-01-20 05:00:00,Cairo,62.4,191,10.1,8.1,0.0,86.0,6.1
2024-01-20 06:00:00,Cairo,66.5,495,10.4,7.2,0.0,85.0,10.9
2024-01-20 07:00:00,Cairo,72.9,1541,10.3,6.9,0.0,85.0,27.7
2024-01-20 08:00:00,Cairo,71.3,1552,12.9,10.5,0.0,71.0,25.7
2024-01-20 09:00:00,Cairo,76.0,1815,16.6,8.8,0.0,55.0,26.6
2024-01-20 10:00:00,Cairo,69.1,777,20.1,8.6,0.0,44.0,12.7
2024-01-20 11:00:00,Cairo,68.1,551,22.7,7.8,0.0,36.0,9.9
2024-01-20 12:00:00,Cairo,69.6,949,24.5,6.9,0.0,29.0,14.9
2024-01-20 13:00:00,Cairo,68.4,761,25.7,7.1,0.0,25.0,12.5
2024-01-20 14:00:00,Cairo,73.8,628,26.3,6.9,0.0,23.0,10.8
2024-01-20 15:00:00,Cairo,68.9,890,26.2,5.8,0.0,23.0,14.1
2024-01-20 16:00:00,Cairo,68.6,1659,25.6,5.6,0.0,23.0,23.7
2024-01-20 17:00:00,Cairo,71.4,1733,22.8,5.9,0.0,27.0,24.7
2024-01-20 18:00:00,Cairo,73.9,1157,19.6,8.3,0.0,33.0,17.5
2024-01-20 19:00:00,Cairo,73.6,1555,19.0,7.2,0.0,37.0,22.4
2024-01-20 20:00:00,Cairo,65.2,448,18.9,7.0,0.0,41.0,8.6
2024-01-20 21:00:00,Cairo,70.3,683,17.0,7.2,0.0,47.0,11.5
2024-01-20 22:00:00,Cairo,68.7,565,16.5,6.8,0.0,48.0,10.1
2024-01-20 23:00:00,Cairo,69.3,407,15.8,6.5,0.0,50.0,8.1
2024-01-21 00:00:00,Cairo,60.5,261,16.4,7.6,0.0,48.0,6.3
2024-01-21 01:00:00,Cairo,60.3,137,15.7,8.7,0.0,49.0,4.7
2024-01-21 02:00:00,Cairo,61.4,239,15.4,10.1,0.0,50.0,6.0
2024-01-21 03:00:00,Cairo,62.2,125,14.6,7.8,0.0,51.0,4.6
2024-01-21 04:00:00,Cairo,67.4,74,14.4,10.4,0.0,52.0,3.9
2024-01-21 05:00:00,Cairo,62.8,218,14.2,11.7,0.0,53.0,5.8
2024-01-21 06:00:00,Cairo,69.1,590,14.2,12.4,0.0,54.0,10.6
2024-01-21 07:00:00,Cairo,74.8,1762,14.1,12.5,0.0,54.0,25.7
2024-01-21 08:00:00,Cairo,73.1,1250,15.2,14.4,0.0,50.0,18.6
2024-01-21 09:00:00,Cairo,71.7,1640,17.5,13.6,0.0,43.0,23.5
2024-01-21 10:00:00,Cairo,68.7,743,20.5,16.1,0.0,34.0,12.3
2024-01-21 11:00:00,Cairo,70.0,737,22.7,16.9,0.0,27.0,12.2
2024-01-21 12:00:00,Cairo,71.4,872,24.8,17.4,0.0,21.0,13.9
2024-01-21 13:00:00,Cairo,71.7,632,26.0,17.0,0.0,18.0,10.9
2024-01-21 14:00:00,Cairo,68.5,925,26.8,16.1,0.0,17.0,14.6
2024-01-21 15:00:00,Cairo,69.3,583,26.4,14.2,0.0,17.0,10.3
2024-01-21 16:00:00,Cairo,72.8,1265,25.6,13.2,0.0,18.0,18.8
2024-01-21 17:00:00,Cairo,70.3,1556,23.2,8.6,0.0,21.0,22.4
2024-01-21 18:00:00,Cairo,70.0,1818,21.0,10.7,0.0,24.0,25.7
2024-01-21 19:00:00,Cairo,72.5,1527,20.4,12.5,0.0,25.0,22.1
2024-01-21 20:00:00,Cairo,70.5,442,19.6,12.4,0.0,27.0,8.5
2024-01-21 21:00:00,Cairo,68.4,718,18.8,13.3,0.0,29.0,12.0
2024-01-21 22:00:00,Cairo,66.7,436,17.5,11.9,0.0,34.0,8.4
2024-01-21 23:00:00,Cairo,70.9,450,16.5,11.5,0.0,38.0,8.6
2024-01-22 00:00:00,Cairo,65.5,270,15.6,12.7,0.0,41.0,6.4
2024-01-22 01:00:00,Cairo,66.2,277,15.0,13.6,0.0,43.0,6.5
2024-01-22 02:00:00,Cairo,65.6,169,14.4,12.3,0.0,46.0,5.1
2024-01-22 03:00:00,Cairo,66.9,319,14.2,11.2,0.0,48.0,7.0
2024-01-22 04:00:00,Cairo,69.0,400,13.4,8.7,0.0,51.0,8.0
2024-01-22 05:00:00,Cairo,70.0,382,12.0,6.5,0.0,54.0,7.9
2024-01-22 06:00:00,Cairo,72.8,898,11.2,5.8,0.0,55.0,14.7
2024-01-22 07:00:00,Cairo,79.2,2401,11.2,8.0,0.0,54.0,34.0
2024-01-22 08:00:00,Cairo,76.9,2452,13.2,11.9,0.0,48.0,33.6
2024-01-22 09:00:00,Cairo,80.0,2382,16.1,10.5,0.0,42.0,32.8
2024-01-22 10:00:00,Cairo,76.7,1190,18.5,9.4,0.0,49.0,17.9
2024-01-22 11:00:00,Cairo,78.0,1446,20.6,11.6,0.0,55.0,21.8
2024-01-22 12:00:00,Cairo,73.1,1495,21.8,16.2,0.0,50.0,21.7
2024-01-22 13:00:00,Cairo,74.0,1328,22.0,16.3,0.0,49.0,19.6
2024-01-22 14:00:00,Cairo,76.9,866,22.9,17.7,0.0,43.0,13.8
2024-01-22 15:00:00,Cairo,75.0,1024,22.5,16.9,0.0,45.0,15.8
2024-01-22 16:00:00,Cairo,78.1,1838,22.0,17.3,0.0,43.0,26.0
2024-01-22 17:00:00,Cairo,77.1,2644,20.8,16.2,0.0,46.0,36.0
2024-01-22 18:00:00,Cairo,78.3,2464,19.0,15.8,0.0,51.0,34.0
2024-01-22 19:00:00,Cairo,81.1,1964,17.9,15.7,0.0,56.0,28.7
2024-01-22 20:00:00,Cairo,76.0,967,16.9,14.0,0.0,63.0,16.3
2024-01-22 21:00:00,Cairo,74.4,921,16.0,13.0,0.0,69.0,16.3
2024-01-22 22:00:00,Cairo,73.7,642,15.3,11.4,0.0,73.0,12.5
2024-01-22 23:00:00,Cairo,69.4,653,14.6,10.5,0.0,76.0,12.9
2024-01-23 00:00:00,Cairo,65.3,214,14.1,10.4,0.0,78.0,6.3
2024-01-23 01:00:00,Cairo,68.6,330,13.7,9.7,0.0,80.0,8.1
2024-01-23 02:00:00,Cairo,66.3,125,13.4,10.5,0.0,81.0,5.0
2024-01-23 03:00:00,Cairo,63.2,410,12.8,7.1,0.0,83.0,9.5
2024-01-23 04:00:00,Cairo,67.2,303,12.4,7.4,0.0,86.0,7.9
2024-01-23 05:00:00,Cairo,66.6,137,11.9,7.0,0.0,88.0,5.2
2024-01-23 06:00:00,Cairo,75.0,677,11.6,6.6,0.0,90.0,14.2
2024-01-23 07:00:00,Cairo,76.8,1680,11.4,6.3,0.0,90.0,30.7
2024-01-23 08:00:00,Cairo,78.8,2717,12.9,8.3,0.0,81.0,45.4
2024-01-23 09:00:00,Cairo,75.4,1910,15.0,8.9,0.0,70.0,30.7
2024-01-23 10:00:00,Cairo,70.4,1250,17.3,11.7,0.0,60.0,19.9
2024-01-23 11:00:00,Cairo,70.7,1009,19.0,15.5,0.0,51.0,15.7
2024-01-23 12:00:00,Cairo,75.0,1478,20.0,16.6,0.0,45.0,21.5
2024-01-23 13:00:00,Cairo,77.9,1051,20.5,17.3,0.0,42.0,16.1
2024-01-23 14:00:00,Cairo,75.2,988,21.0,17.7,0.0,39.0,15.4
2024-01-23 15:00:00,Cairo,72.2,1152,19.9,15.7,0.0,41.0,17.4
2024-01-23 16:00:00,Cairo,79.1,1819,19.6,14.8,0.0,41.0,25.7
2024-01-23 17:00:00,Cairo,79.4,1941,18.6,13.9,0.0,45.0,27.3
2024-01-23 18:00:00,Cairo,75.6,2349,17.5,8.6,0.0,49.0,32.4
2024-01-23 19:00:00,Cairo,75.5,2207,16.2,6.8,0.0,53.0,31.2
2024-01-23 20:00:00,Cairo,73.7,957,16.5,6.9,0.0,51.0,15.1
2024-01-23 21:00:00,Cairo,74.6,849,15.9,7.6,0.0,52.0,13.8
2024-01-23 22:00:00,Cairo,72.7,1068,15.9,10.0,0.0,51.0,16.5
2024-01-23 23:00:00,Cairo,71.9,571,14.6,7.4,0.0,60.0,10.7
2024-01-24 00:00:00,Cairo,69.6,362,13.4,5.7,0.0,69.0,8.2
2024-01-24 01:00:00,Cairo,64.9,260,12.1,6.8,0.0,78.0,7.0
2024-01-24 02:00:00,Cairo,65.5,267,11.6,6.5,0.0,83.0,7.2
2024-01-24 03:00:00,Cairo,68.0,135,14.0,4.5,0.0,72.0,5.0
2024-01-24 04:00:00,Cairo,69.9,352,14.2,4.9,0.0,71.0,8.1
2024-01-24 05:00:00,Cairo,69.2,128,14.2,7.7,0.0,71.0,4.9
2024-01-24 06:00:00,Cairo,68.1,887,13.3,10.5,0.0,75.0,16.3
2024-01-24 07:00:00,Cairo,79.0,2048,11.6,12.0,0.0,81.0,34.9
2024-01-24 08:00:00,Cairo,80.7,2284,12.2,12.0,0.0,76.0,37.5
2024-01-24 09:00:00,Cairo,79.0,2720,14.3,14.1,0.0,67.0,41.6
2024-01-24 10:00:00,Cairo,74.9,1442,16.0,14.4,0.0,60.0,22.5
2024-01-24 11:00:00,Cairo,73.5,902,17.4,15.3,0.0,55.0,14.7
2024-01-24 12:00:00,Cairo,73.9,1128,18.2,15.8,0.0,50.0,17.1
2024-01-24 13:00:00,Cairo,72.4,1204,18.8,16.3,0.0,46.0,18.0
2024-01-24 14:00:00,Cairo,73.4,992,18.6,15.2,0.0,43.0,15.4
2024-01-24 15:00:00,Cairo,75.8,1425,18.9,12.9,0.0,42.0,20.8
2024-01-24 16:00:00,Cairo,78.3,2384,18.5,13.7,0.0,41.0,32.8
2024-01-24 17:00:00,Cairo,79.2,2790,18.0,11.3,0.0,40.0,37.9
2024-01-24 18:00:00,Cairo,77.6,2375,17.1,4.6,0.0,42.0,32.7
2024-01-24 19:00:00,Cairo,76.7,2128,16.8,6.0,0.0,43.0,29.6
2024-01-24 20:00:00,Cairo,72.7,749,16.5,9.2,0.0,43.0,12.4
2024-01-24 21:00:00,Cairo,72.3,968,15.3,9.0,0.0,52.0,15.3
2024-01-24 22:00:00,Cairo,74.3,965,12.6,7.9,0.0,67.0,16.7
2024-01-24 23:00:00,Cairo,74.0,774,13.1,5.2,0.0,67.0,14.0
2024-01-25 00:00:00,Cairo,64.4,404,11.4,6.6,0.0,77.0,9.1
2024-01-25 01:00:00,Cairo,67.7,194,10.6,7.1,0.0,83.0,6.1
2024-01-25 02:00:00,Cairo,65.8,121,9.9,7.8,0.0,88.0,5.0
2024-01-25 03:00:00,Cairo,66.2,371,9.1,8.7,0.0,91.0,9.2
2024-01-25 04:00:00,Cairo,64.8,257,9.2,8.7,0.0,90.0,7.2
2024-01-25 05:00:00,Cairo,66.3,99,9.2,7.3,0.0,90.0,4.6
2024-01-25 06:00:00,Cairo,75.9,779,7.9,8.0,0.0,94.0,16.2
2024-01-25 07:00:00,Cairo,72.6,1978,8.0,6.0,0.0,94.0,36.4
2024-01-25 08:00:00,Cairo,77.1,2438,10.6,8.4,0.0,76.0,39.8
2024-01-25 09:00:00,Cairo,79.0,2280,13.8,6.8,0.0,53.0,32.2
2024-01-25 10:00:00,Cairo,71.4,915,16.6,8.9,0.0,43.0,14.4
2024-01-25 11:00:00,Cairo,73.6,1040,17.8,15.7,0.0,43.0,16.0
2024-01-25 12:00:00,Cairo,73.4,1297,18.1,16.3,0.0,44.0,19.2
2024-01-25 13:00:00,Cairo,74.8,1141,19.5,16.5,0.0,38.0,17.3
2024-01-25 14:00:00,Cairo,70.4,1380,19.6,16.8,0.0,37.0,20.2
2024-01-25 15:00:00,Cairo,72.1,842,18.4,15.5,0.0,43.0,13.5
2024-01-25 16:00:00,Cairo,75.7,2255,18.0,16.2,0.1,45.0,30.1
2024-01-25 17:00:00,Cairo,78.3,2632,15.8,19.3,0.0,60.0,38.5
2024-01-25 18:00:00,Cairo,79.3,1916,14.2,9.4,0.0,75.0,31.7
2024-01-25 19:00:00,Cairo,78.1,2765,14.0,13.1,0.3,77.0,40.0
2024-01-25 20:00:00,Cairo,73.5,1036,13.1,5.1,0.1,82.0,18.6
2024-01-25 21:00:00,Cairo,74.5,915,13.0,5.5,0.0,81.0,17.3
2024-01-25 22:00:00,Cairo,71.2,1036,11.9,6.2,0.0,86.0,19.7
2024-01-25 23:00:00,Cairo,73.6,637,11.6,7.2,0.0,86.0,13.3
2024-01-26 00:00:00,Cairo,65.2,109,11.8,9.7,0.0,84.0,4.7
2024-01-26 01:00:00,Cairo,62.2,373,11.6,9.8,0.0,84.0,8.9
2024-01-26 02:00:00,Cairo,67.5,197,11.2,11.4,0.0,85.0,6.2
2024-01-26 03:00:00,Cairo,67.6,203,11.1,10.5,0.0,88.0,6.3
2024-01-26 04:00:00,Cairo,67.1,322,10.9,10.6,0.0,88.0,8.2
2024-01-26 05:00:00,Cairo,64.4,166,10.9,9.2,0.0,87.0,5.7
2024-01-26 06:00:00,Cairo,75.2,1100,10.2,8.2,0.0,89.0,21.0
2024-01-26 07:00:00,Cairo,80.6,2721,9.9,8.9,0.0,88.0,47.4
2024-01-26 08:00:00,Cairo,75.6,1910,11.8,11.1,0.0,78.0,32.2
2024-01-26 09:00:00,Cairo,80.6,1842,13.7,11.2,0.0,68.0,29.3
2024-01-26 10:00:00,Cairo,75.7,1444,15.9,14.9,0.0,54.0,21.6
2024-01-26 11:00:00,Cairo,73.6,1149,18.0,18.3,0.0,47.0,17.4
2024-01-26 12:00:00,Cairo,74.4,1122,19.0,19.9,0.0,45.0,17.0
2024-01-26 13:00:00,Cairo,75.9,1387,20.0,23.9,0.0,42.0,20.3
2024-01-26 14:00:00,Cairo,74.8,1339,20.1,25.3,0.0,42.0,19.7
2024-01-26 15:00:00,Cairo,74.7,1439,19.9,21.7,0.0,44.0,21.0
2024-01-26 16:00:00,Cairo,76.9,2634,18.9,21.6,0.0,49.0,35.9
2024-01-26 17:00:00,Cairo,78.1,2000,18.5,18.9,0.0,50.0,28.0
2024-01-26 18:00:00,Cairo,74.5,2122,17.2,18.6,0.0,58.0,31.2
2024-01-26 19:00:00,Cairo,74.5,2193,15.9,13.7,0.0,68.0,34.4
2024-01-26 20:00:00,Cairo,76.7,768,15.1,10.3,0.0,73.0,14.4
2024-01-26 21:00:00,Cairo,74.6,991,14.3,6.9,0.0,81.0,18.5
2024-01-26 22:00:00,Cairo,72.8,1078,12.4,8.2,0.0,91.0,20.9
2024-01-26 23:00:00,Cairo,69.5,670,12.4,7.1,0.0,89.0,14.0
2024-01-27 00:00:00,Cairo,60.9,51,11.9,6.8,0.0,89.0,3.8
2024-01-27 01:00:00,Cairo,63.7,152,11.5,6.8,0.0,89.0,5.5
2024-01-27 02:00:00,Cairo,63.4,170,11.2,6.8,0.0,89.0,5.8
2024-01-27 03:00:00,Cairo,63.5,225,10.8,8.0,0.0,88.0,6.7
2024-01-27 04:00:00,Cairo,62.6,142,10.6,7.4,0.0,87.0,5.3
2024-01-27 05:00:00,Cairo,61.1,124,10.4,6.6,0.0,87.0,5.0
